Location,Product_Description,Product_Category,Quantity,Avg_Price
Washington DC,7&quot; Dog Frisbee,Lifestyle,2.0,1.24
Washington DC,7&quot; Dog Frisbee,Lifestyle,2.0,1.24
Washington DC,Compact Selfie Stick,Lifestyle,1.0,7.42
California,7&quot; Dog Frisbee,Lifestyle,1.0,1.55
California,Windup Android,Lifestyle,1.0,3.29
California,Google Sunglasses,Lifestyle,2.0,2.89
California,Crunch Noise Dog Toy,Lifestyle,1.0,5.15
California,Google Sunglasses,Lifestyle,26.0,3.47
California,Google Sunglasses,Lifestyle,26.0,3.47
California,Google Sunglasses,Lifestyle,26.0,3.47
California,Google Sunglasses,Lifestyle,26.0,3.47
California,1 oz Hand Sanitizer,Lifestyle,4.0,2.05
California,Windup Android,Lifestyle,1.0,4.12
California,Windup Android,Lifestyle,14.0,3.29
California,1 oz Hand Sanitizer,Lifestyle,155.0,1.99
California,1 oz Hand Sanitizer,Lifestyle,10.0,2.05
Chicago,Seat Pack Organizer,Lifestyle,1.0,12.37
New York,Google Sunglasses,Lifestyle,52.0,3.47
New York,Windup Android,Lifestyle,21.0,3.13
New York,Android Lunch Kit,Lifestyle,1.0,14.85
New York,Windup Android,Lifestyle,1.0,4.12
New Jersey,1 oz Hand Sanitizer,Lifestyle,1.0,2.05
New York,Windup Android,Lifestyle,41.0,4.02
New York,Google Sunglasses,Lifestyle,1.0,3.61
New York,Google Sunglasses,Lifestyle,1.0,3.61
New York,Google Sunglasses,Lifestyle,1.0,3.61
New York,Google Sunglasses,Lifestyle,1.0,2.89
Washington DC,Google Kick Ball,Lifestyle,3.0,2.05
Washington DC,Google Sunglasses,Lifestyle,1.0,3.61
Washington DC,Google Sunglasses,Lifestyle,1.0,3.61
Chicago,Google Sunglasses,Lifestyle,1.0,2.89
Washington DC,Yoga Mat Blue,Lifestyle,1.0,22.27
Washington DC,Google Kick Ball,Lifestyle,2.0,1.64
Washington DC,Windup Android,Lifestyle,6.0,3.29
New York,Google Pet Feeding Mat,Lifestyle,1.0,5.77
Chicago,Crunch Noise Dog Toy,Lifestyle,2.0,4.12
Chicago,Crunch Noise Dog Toy,Lifestyle,1.0,4.12
California,Google Kick Ball,Lifestyle,8.0,1.64
California,Google Sunglasses,Lifestyle,1.0,3.61
California,Yoga Mat Purple,Lifestyle,1.0,22.27
Chicago,Windup Android,Lifestyle,14.0,3.29
New York,Google Kick Ball,Lifestyle,24.0,1.97
New York,Compact Selfie Stick,Lifestyle,46.0,7.26
New York,Google Collapsible Pet Bowl,Lifestyle,1.0,5.15
New York,Google Sunglasses,Lifestyle,2.0,3.61
New York,Windup Android,Lifestyle,1.0,3.29
New York,Google Kick Ball,Lifestyle,2.0,1.64
California,Crunch Noise Dog Toy,Lifestyle,1.0,5.15
California,Windup Android,Lifestyle,83.0,3.97
California,Google Sunglasses,Lifestyle,41.0,2.82
California,Google Kick Ball,Lifestyle,3.0,1.64
Chicago,Google Sunglasses,Lifestyle,2.0,2.89
Chicago,Google Sunglasses,Lifestyle,2.0,2.89
Chicago,Google Sunglasses,Lifestyle,2.0,2.89
Chicago,Google Sunglasses,Lifestyle,2.0,2.89
New Jersey,Google Kick Ball,Lifestyle,4.0,2.05
New Jersey,7&quot; Dog Frisbee,Lifestyle,2.0,1.55
New Jersey,7&quot; Dog Frisbee,Lifestyle,2.0,1.55
New Jersey,Google Sunglasses,Lifestyle,21.0,3.44
New Jersey,Seat Pack Organizer,Lifestyle,2.0,12.37
California,Compact Selfie Stick,Lifestyle,5.0,7.42
California,Google Sunglasses,Lifestyle,2.0,2.89
California,Google Sunglasses,Lifestyle,2.0,2.89
California,Google Sunglasses,Lifestyle,2.0,2.89
California,Google Sunglasses,Lifestyle,2.0,2.89
New Jersey,Windup Android,Lifestyle,1.0,4.12
California,Windup Android,Lifestyle,2.0,4.12
California,Windup Android,Lifestyle,52.0,3.96
California,1 oz Hand Sanitizer,Lifestyle,52.0,1.97
California,Google Kick Ball,Lifestyle,26.0,1.97
New Jersey,Straw Beach Mat,Lifestyle,4.0,8.24
California,Google Sunglasses,Lifestyle,4.0,2.89
California,Google Kick Ball,Lifestyle,1.0,1.64
California,Google Kick Ball,Lifestyle,6.0,1.64
California,Google Kick Ball,Lifestyle,36.0,2.0
New York,Android Lunch Kit,Lifestyle,1.0,18.56
California,Windup Android,Lifestyle,8.0,4.12
Chicago,Google Pet Feeding Mat,Lifestyle,1.0,5.77
California,Windup Android,Lifestyle,1.0,3.29
Washington DC,Yoga Mat Blue,Lifestyle,1.0,23.72
Washington DC,Yoga Mat Blue,Lifestyle,1.0,18.97
Washington DC,Google Sunglasses,Lifestyle,1.0,3.61
Washington DC,Google Sunglasses,Lifestyle,2.0,3.61
Washington DC,Google Sunglasses,Lifestyle,1.0,3.61
Washington DC,Google Sunglasses,Lifestyle,1.0,3.61
California,Windup Android,Lifestyle,26.0,3.96
Washington DC,1 oz Hand Sanitizer,Lifestyle,103.0,1.99
California,Crunch Noise Dog Toy,Lifestyle,2.0,4.12
Chicago,7&quot; Dog Frisbee,Lifestyle,4.0,1.55
Washington DC,Windup Android,Lifestyle,2.0,4.12
Washington DC,Google Sunglasses,Lifestyle,5.0,3.61
New York,Windup Android,Lifestyle,3.0,4.12
New York,Windup Android,Lifestyle,15.0,4.12
New York,Compact Selfie Stick,Lifestyle,2.0,7.42
New York,Google Sunglasses,Lifestyle,5.0,2.89
New York,Google Sunglasses,Lifestyle,5.0,2.89
New York,Seat Pack Organizer,Lifestyle,10.0,9.89
New York,Crunch Noise Dog Toy,Lifestyle,1.0,4.12
Washington DC,Windup Android,Lifestyle,1.0,4.12
New York,1 oz Hand Sanitizer,Lifestyle,41.0,2.0
California,Straw Beach Mat,Lifestyle,2.0,10.31
California,Google Sunglasses,Lifestyle,5.0,2.89
California,Google Sunglasses,Lifestyle,5.0,2.89
California,Google Sunglasses,Lifestyle,5.0,2.89
California,Google Sunglasses,Lifestyle,5.0,2.89
California,Crunch Noise Dog Toy,Lifestyle,1.0,4.12
California,Straw Beach Mat,Lifestyle,6.0,8.24
Chicago,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
Chicago,Waze Mood Ninja Window Decal,Waze,3.0,1.64
California,Waze Men's Short Sleeve Tee,Waze,1.0,19.59
California,Waze Mood Original Window Decal,Waze,1.0,2.05
New York,Waze Baby on Board Window Decal,Waze,2.0,3.08
California,Waze Baby on Board Window Decal,Waze,1.0,3.08
California,Waze Mood Original Window Decal,Waze,1.0,2.05
Chicago,Waze Mood Ninja Window Decal,Waze,1.0,2.05
Chicago,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
Chicago,Waze Mood Ninja Window Decal,Waze,1.0,2.05
Chicago,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
Chicago,Waze Mood Original Window Decal,Waze,1.0,2.05
Washington DC,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
Washington DC,Waze Mobile Phone Vent Mount,Waze,2.0,7.21
Washington DC,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
Washington DC,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
Washington DC,Waze Mood Happy Window Decal,Waze,1.0,2.05
Washington DC,Waze Mood Ninja Window Decal,Waze,1.0,2.05
New Jersey,Waze Mood Original Window Decal,Waze,2.0,2.05
Chicago,Waze Mobile Phone Vent Mount,Waze,2.0,7.21
Chicago,Waze Baby on Board Window Decal,Waze,1.0,3.08
Chicago,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
Chicago,Waze Mood Original Window Decal,Waze,1.0,2.05
California,Waze Men's Typography Short Sleeve Tee,Waze,1.0,15.67
California,Waze Baby on Board Window Decal,Waze,1.0,2.47
New York,Waze Mood Ninja Window Decal,Waze,1.0,2.05
New York,Waze Mobile Phone Vent Mount,Waze,6.0,5.77
New York,Waze Mood Happy Window Decal,Waze,1.0,2.05
New York,Waze Mood Original Window Decal,Waze,1.0,2.05
New York,Waze Mood Ninja Window Decal,Waze,1.0,2.05
California,Waze Mood Ninja Window Decal,Waze,1.0,2.05
New Jersey,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
New Jersey,Waze Mobile Phone Vent Mount,Waze,2.0,7.21
Washington DC,Waze Mobile Phone Vent Mount,Waze,2.0,7.21
Washington DC,Waze Baby on Board Window Decal,Waze,1.0,3.08
California,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
California,Waze Baby on Board Window Decal,Waze,2.0,3.08
Washington DC,Waze Baby on Board Window Decal,Waze,2.0,3.08
California,Waze Women's Short Sleeve Tee,Waze,1.0,15.67
California,Waze Baby on Board Window Decal,Waze,1.0,2.47
California,Waze Mood Happy Window Decal,Waze,1.0,1.64
California,Waze Mood Ninja Window Decal,Waze,1.0,1.64
New York,Waze Men's Short Sleeve Tee,Waze,1.0,19.59
New York,Waze Mood Ninja Window Decal,Waze,1.0,2.05
Washington DC,Waze Men's Typography Short Sleeve Tee,Waze,1.0,15.67
New York,Waze Men's Short Sleeve Tee,Waze,1.0,19.59
New Jersey,Waze Men's Short Sleeve Tee,Waze,1.0,19.59
New Jersey,Waze Mood Happy Window Decal,Waze,2.0,2.05
New Jersey,Waze Mood Original Window Decal,Waze,2.0,2.05
New Jersey,Waze Mood Ninja Window Decal,Waze,2.0,2.05
Chicago,Waze Mobile Phone Vent Mount,Waze,1.0,5.77
Chicago,Waze Baby on Board Window Decal,Waze,1.0,2.47
New York,Waze Mood Happy Window Decal,Waze,1.0,1.64
New York,Waze Mood Original Window Decal,Waze,3.0,1.64
New York,Waze Mood Ninja Window Decal,Waze,2.0,1.64
New York,Waze Women's Typography Short Sleeve Tee,Waze,1.0,15.67
California,Waze Men's Short Sleeve Tee,Waze,1.0,15.67
California,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
California,Waze Mood Original Window Decal,Waze,1.0,2.05
California,Waze Mobile Phone Vent Mount,Waze,1.0,7.21
Washington DC,Waze Mobile Phone Vent Mount,Waze,1.0,5.77
Chicago,Google Trucker Hat,Headgear,10.0,22.69
Chicago,Google Wool Heather Cap Heather/Navy,Headgear,1.0,20.62
Chicago,Android Stretch Fit Hat M/L,Headgear,1.0,18.15
Chicago,Google Blackout Cap,Headgear,10.0,15.67
California,Google Wool Heather Cap Heather/Navy,Headgear,1.0,20.62
California,Google French Terry Cap,Headgear,1.0,19.59
California,Google Wool Heather Cap Heather/Navy,Headgear,1.0,20.62
Chicago,YouTube Trucker Hat,Headgear,1.0,22.69
New York,Google 5-Panel Cap,Headgear,1.0,15.67
California,Google Trucker Hat,Headgear,1.0,18.15
Chicago,Google Wool Heather Cap Heather/Navy,Headgear,1.0,25.78
Chicago,YouTube Wool Heather Cap Heather/Black,Headgear,1.0,25.78
Chicago,YouTube Trucker Hat,Headgear,1.0,22.69
Chicago,Google Wool Heather Cap Heather/Navy,Headgear,3.0,25.78
Chicago,Google Stretch Fit Hat S/M Navy,Headgear,1.0,22.69
Chicago,YouTube Trucker Hat,Headgear,1.0,18.15
California,Google Wool Heather Cap Heather/Navy,Headgear,1.0,25.78
California,Google Trucker Hat,Headgear,1.0,18.15
New York,Google 5-Panel Cap,Headgear,2.0,19.59
New York,Google French Terry Cap,Headgear,2.0,19.59
New York,Google 5-Panel Cap,Headgear,2.0,19.59
California,Google Trucker Hat,Headgear,1.0,18.15
California,Google Wool Heather Cap Heather/Navy,Headgear,1.0,20.62
California,YouTube Trucker Hat,Headgear,1.0,22.69
California,YouTube Wool Heather Cap Heather/Black,Headgear,1.0,25.78
Washington DC,Google Trucker Hat,Headgear,4.0,22.69
New York,Google Wool Heather Cap Heather/Navy,Headgear,1.0,25.78
New York,Google French Terry Cap,Headgear,1.0,19.59
Chicago,Google French Terry Cap,Headgear,1.0,19.59
California,YouTube Wool Heather Cap Heather/Black,Headgear,1.0,20.62
California,YouTube Trucker Hat,Headgear,1.0,18.15
New York,Google French Terry Cap,Headgear,1.0,19.59
New York,Google 5-Panel Cap,Headgear,1.0,19.59
New York,Google Blackout Cap,Headgear,1.0,19.59
New York,Google 5-Panel Cap,Headgear,1.0,19.59
California,Google Wool Heather Cap Heather/Navy,Headgear,1.0,25.78
California,YouTube Wool Heather Cap Heather/Black,Headgear,1.0,25.78
California,Google Stretch Fit Hat S/M Navy,Headgear,1.0,18.15
California,Google Stretch Fit Hat M/L Navy,Headgear,1.0,18.15
California,Google 5-Panel Cap,Headgear,1.0,15.67
California,Google Blackout Cap,Headgear,1.0,15.67
New York,Google Blackout Cap,Headgear,1.0,15.67
New Jersey,Google Wool Heather Cap Heather/Navy,Headgear,1.0,20.62
California,Google Stretch Fit Hat L/XL Navy,Headgear,1.0,18.15
Washington DC,Google Wool Heather Cap Heather/Navy,Headgear,1.0,20.62
New York,Google Trucker Hat,Headgear,1.0,22.69
New York,Google French Terry Cap,Headgear,1.0,19.59
Chicago,Google French Terry Cap,Headgear,3.0,15.67
California,YouTube Trucker Hat,Headgear,1.0,22.69
New York,Google 5-Panel Cap,Headgear,1.0,19.59
New York,Google Trucker Hat,Headgear,1.0,22.69
New York,Google Trucker Hat,Headgear,1.0,22.69
Chicago,YouTube Wool Heather Cap Heather/Black,Headgear,21.0,19.64
California,YouTube Trucker Hat,Headgear,1.0,22.69
Chicago,YouTube Luggage Tag,Fun,4.0,9.27
Chicago,Android Luggage Tag,Fun,2.0,7.42
Chicago,YouTube Luggage Tag,Fun,1.0,9.27
California,Google Luggage Tag,Fun,3.0,7.42
California,Google Luggage Tag,Fun,1.0,7.42
Washington DC,Android Luggage Tag,Fun,2.0,7.42
New York,Google Luggage Tag,Fun,1.0,9.27
California,Google Luggage Tag,Fun,1.0,9.27
California,Google Luggage Tag,Fun,8.0,7.42
California,Google Luggage Tag,Fun,2.0,9.27
New Jersey,Google Luggage Tag,Fun,3.0,9.27
Chicago,YouTube Spiral Journal with Pen,Notebooks & Journals,26.0,7.93
California,Google RFID Journal,Notebooks & Journals,62.0,15.96
California,Google RFID Journal,Notebooks & Journals,1.0,20.62
Chicago,Google Hard Cover Journal,Notebooks & Journals,1.0,15.46
California,Google Hard Cover Journal,Notebooks & Journals,6.0,12.37
Chicago,YouTube RFID Journal,Notebooks & Journals,2.0,16.5
New York,Google Spiral Journal with Pen,Notebooks & Journals,2.0,10.31
California,Google RFID Journal,Notebooks & Journals,15.0,16.5
California,YouTube RFID Journal,Notebooks & Journals,10.0,16.5
California,Google Spiral Journal with Pen,Notebooks & Journals,52.0,7.93
California,YouTube Spiral Journal with Pen,Notebooks & Journals,52.0,7.93
New Jersey,Google Spiral Journal with Pen,Notebooks & Journals,1.0,10.31
Chicago,YouTube Hard Cover Journal,Notebooks & Journals,1.0,12.37
Chicago,Google Hard Cover Journal,Notebooks & Journals,1.0,12.37
New York,Google Hard Cover Journal,Notebooks & Journals,21.0,11.78
New Jersey,YouTube Spiral Journal with Pen,Notebooks & Journals,21.0,7.85
New Jersey,Google Hard Cover Journal,Notebooks & Journals,10.0,12.37
California,Google Leather Journal-Brown,Notebooks & Journals,26.0,26.18
California,YouTube RFID Journal,Notebooks & Journals,2.0,20.62
California,YouTube Hard Cover Journal,Notebooks & Journals,2.0,15.46
California,Google Hard Cover Journal,Notebooks & Journals,1.0,12.37
New York,Google Spiral Journal with Pen,Notebooks & Journals,21.0,7.85
New York,Google Spiral Journal with Pen,Notebooks & Journals,1.0,10.31
New York,Google Hard Cover Journal,Notebooks & Journals,1.0,12.37
New York,Google Spiral Journal with Pen,Notebooks & Journals,3.0,10.31
Washington DC,YouTube Spiral Journal with Pen,Notebooks & Journals,1.0,10.31
California,YouTube Spiral Journal with Pen,Notebooks & Journals,1.0,10.31
California,YouTube Spiral Journal with Pen,Notebooks & Journals,12.0,8.24
California,Google Hard Cover Journal,Notebooks & Journals,41.0,12.07
California,Google Hard Cover Journal,Notebooks & Journals,3.0,12.37
California,Google RFID Journal,Notebooks & Journals,1.0,16.5
New Jersey,Google Spiral Journal with Pen,Notebooks & Journals,2.0,8.24
New Jersey,Google Spiral Journal with Pen,Notebooks & Journals,1.0,10.31
New Jersey,YouTube Spiral Journal with Pen,Notebooks & Journals,1.0,10.31
California,Google Hard Cover Journal,Notebooks & Journals,1.0,12.37
California,Android Hard Cover Journal,Notebooks & Journals,5.0,15.46
California,Google Hard Cover Journal,Notebooks & Journals,5.0,15.46
California,YouTube Hard Cover Journal,Notebooks & Journals,5.0,15.46
California,YouTube Hard Cover Journal,Notebooks & Journals,4.0,12.37
California,Google Hard Cover Journal,Notebooks & Journals,2.0,15.46
California,Google Hard Cover Journal,Notebooks & Journals,1.0,12.37
Washington DC,Google Spiral Journal with Pen,Notebooks & Journals,15.0,8.24
Chicago,Google Spiral Journal with Pen,Notebooks & Journals,1.0,10.31
New York,Google Hard Cover Journal,Notebooks & Journals,5.0,15.46
New Jersey,YouTube Spiral Journal with Pen,Notebooks & Journals,41.0,10.05
New Jersey,Google RFID Journal,Notebooks & Journals,1.0,20.62
New Jersey,Google Leather Perforated Journal,Notebooks & Journals,1.0,46.41
New York,Google RFID Journal,Notebooks & Journals,1.0,16.5
New York,YouTube Spiral Journal with Pen,Notebooks & Journals,1.0,8.24
New York,Google Spiral Journal with Pen,Notebooks & Journals,2.0,8.24
New York,Android RFID Journal,Notebooks & Journals,1.0,20.62
New York,Google Spiral Journal with Pen,Notebooks & Journals,1.0,10.31
New York,Google Leather Journal-Brown,Notebooks & Journals,1.0,27.23
California,Google Hard Cover Journal,Notebooks & Journals,1.0,15.46
California,Google 25 oz Clear Stainless Steel Bottle,Google,3.0,11.54
California,Google 25 oz Clear Stainless Steel Bottle,Google,1.0,14.43
Chicago,Google 25 oz Clear Stainless Steel Bottle,Google,1.0,11.54
New York,Google 25 oz Clear Stainless Steel Bottle,Google,10.0,11.54
Washington DC,Google 25 oz Clear Stainless Steel Bottle,Google,1.0,11.54
Washington DC,Google 25 oz Clear Stainless Steel Bottle,Google,7.0,11.54
California,Google 25 oz Clear Stainless Steel Bottle,Google,2.0,11.54
California,Google 25 oz Clear Stainless Steel Bottle,Google,1.0,11.54
Chicago,Google 25 oz Clear Stainless Steel Bottle,Google,2.0,14.43
California,Google 25 oz Clear Stainless Steel Bottle,Google,1.0,14.43
New York,Google 25 oz Clear Stainless Steel Bottle,Google,1.0,11.54
California,Google 25 oz Clear Stainless Steel Bottle,Google,2.0,14.43
California,Google 25 oz Clear Stainless Steel Bottle,Google,2.0,11.54
New York,Google 25 oz Clear Stainless Steel Bottle,Google,2.0,11.54
Chicago,Google 25 oz Clear Stainless Steel Bottle,Google,3.0,11.54
New Jersey,Google 25 oz Clear Stainless Steel Bottle,Google,2.0,11.54
California,Google 25 oz Clear Stainless Steel Bottle,Google,8.0,11.54
Chicago,Google 25 oz Clear Stainless Steel Bottle,Google,1.0,11.54
California,Google 25 oz Clear Stainless Steel Bottle,Google,2.0,14.43
Washington DC,Google 25 oz Clear Stainless Steel Bottle,Google,1.0,11.54
California,Google 25 oz Clear Stainless Steel Bottle,Google,5.0,11.54
Chicago,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71
California,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71
California,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,205.3
California,Nest Cam Indoor Security Camera - CA,Nest-Canada,2.0,153.71
California,Nest Cam Outdoor Security Camera - CA,Nest-Canada,1.0,153.71
California,Nest Protect Smoke + CO White Wired Alarm - CA,Nest-Canada,1.0,107.29
Chicago,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,205.3
Chicago,Nest Cam Indoor Security Camera - CA,Nest-Canada,2.0,153.71
Chicago,Nest Cam Outdoor Security Camera - CA,Nest-Canada,2.0,153.71
Chicago,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,3.0,205.3
Chicago,Nest Protect Smoke + CO White Battery Alarm - CA,Nest-Canada,2.0,107.29
Chicago,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,205.3
New York,Nest Protect Smoke + CO White Wired Alarm - CA,Nest-Canada,1.0,107.29
Chicago,Nest Cam Outdoor Security Camera - CA,Nest-Canada,1.0,153.71
Washington DC,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71
Washington DC,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,205.3
New York,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,205.3
New York,Nest Protect Smoke + CO White Battery Alarm - CA,Nest-Canada,3.0,107.29
New York,Nest Protect Smoke + CO White Wired Alarm - CA,Nest-Canada,3.0,107.29
New York,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,205.3
Chicago,Nest Cam Indoor Security Camera - CA,Nest-Canada,2.0,153.71
Chicago,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,2.0,205.3
Chicago,Nest Protect Smoke + CO White Battery Alarm - CA,Nest-Canada,3.0,107.29
New York,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,4.0,205.3
New York,Nest Protect Smoke + CO White Wired Alarm - CA,Nest-Canada,4.0,107.29
New Jersey,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71
New Jersey,Nest Cam Outdoor Security Camera - CA,Nest-Canada,1.0,153.71
Chicago,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71
New Jersey,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,205.3
California,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71
California,Nest Cam Indoor Security Camera - CA,Nest-Canada,2.0,153.71
California,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,205.3
California,Nest Protect Smoke + CO White Battery Alarm - CA,Nest-Canada,3.0,107.29
New York,Nest Protect Smoke + CO White Wired Alarm - CA,Nest-Canada,2.0,107.29
Chicago,Nest Cam Outdoor Security Camera - CA,Nest-Canada,1.0,153.71
California,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71
Chicago,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71
New York,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71
Washington DC,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,205.3
California,22 oz Android Bottle,Bottles,62.0,2.39
New York,22 oz Android Bottle,Bottles,6.0,3.08
Chicago,22 oz YouTube Bottle Infuser,Bottles,1.0,4.12
California,22 oz Android Bottle,Bottles,3.0,2.47
California,22 oz YouTube Bottle Infuser,Bottles,6.0,4.12
New Jersey,22 oz YouTube Bottle Infuser,Bottles,21.0,3.92
New York,22 oz Android Bottle,Bottles,5.0,2.47
California,22 oz Android Bottle,Bottles,1.0,3.08
California,22 oz YouTube Bottle Infuser,Bottles,1.0,5.15
California,22 oz Android Bottle,Bottles,2.0,3.08
New York,22 oz Android Bottle,Bottles,31.0,2.99
New York,22 oz YouTube Bottle Infuser,Bottles,3.0,5.15
California,22 oz Android Bottle,Bottles,1.0,2.47
California,22 oz YouTube Bottle Infuser,Bottles,12.0,4.12
New Jersey,22 oz Android Bottle,Bottles,4.0,3.08
California,22 oz YouTube Bottle Infuser,Bottles,26.0,3.96
Chicago,Gift Card - $50.00,Gift Cards,1.0,51.58
California,Gift Card- $100.00,Gift Cards,1.0,103.16
California,Gift Card - $25.00,Gift Cards,1.0,25.79
New York,Gift Card - $50.00,Gift Cards,2.0,51.58
California,Google Collapsible Duffel Black,More Bags,3.0,22.69
California,Google Collapsible Duffel Black,More Bags,6.0,18.15
New York,Google Collapsible Duffel Black,More Bags,3.0,22.69
California,Google Collapsible Duffel Black,More Bags,26.0,21.81
California,Google Collapsible Duffel Blue,More Bags,26.0,21.81
Chicago,25L Classic Rucksack,Backpacks,1.0,82.52
New York,25L Classic Rucksack,Backpacks,1.0,103.15
New Jersey,25L Classic Rucksack,Backpacks,1.0,82.52
Chicago,SPF-15 Slim & Slender Lip Balm,Housewares,15.0,2.06
Washington DC,SPF-15 Slim & Slender Lip Balm,Housewares,10.0,2.06
New Jersey,SPF-15 Slim & Slender Lip Balm,Housewares,2.0,2.06
California,SPF-15 Slim & Slender Lip Balm,Housewares,1.0,2.58
California,SPF-15 Slim & Slender Lip Balm,Housewares,206.0,2.5
California,SPF-15 Slim & Slender Lip Balm,Housewares,4.0,2.58
Washington DC,SPF-15 Slim & Slender Lip Balm,Housewares,62.0,2.5
California,SPF-15 Slim & Slender Lip Balm,Housewares,26.0,2.48
California,SPF-15 Slim & Slender Lip Balm,Housewares,26.0,2.48
California,SPF-15 Slim & Slender Lip Balm,Housewares,31.0,2.0
Chicago,Android Men's Paradise Short Sleeve Tee Olive,Android,1.0,16.5
California,Android Men's Paradise Short Sleeve Tee Olive,Android,1.0,20.62
New York,Android Men's Paradise Short Sleeve Tee Olive,Android,1.0,20.62
California,Android Men's Paradise Short Sleeve Tee Olive,Android,1.0,16.5
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
Chicago,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52
Chicago,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
Chicago,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
California,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,4.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3
California,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88
California,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2.0,80.52
California,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,121.3
California,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
California,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.0,121.3
New York,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3
New York,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88
